SIZE = 30000
(596;577)
(3603;7704)
(3962;7758)
(2100;2812)
(2791;2466)
(2920;2346)
(2463;1865)
(2129;2721)
(2191;2303)
(4134;8238)
(4064;7667)
(927;927)
(2086;2197)
(4299;7946)
(2660;2585)
(2091;2281)
(2060;2129)
(821;630)
(687;882)
(2148;2688)
(4275;8110)
(1068;521)
(4308;7945)
(617;1080)
(2519;2152)
(4144;8146)
(568;874)
(4039;7969)
(776;486)
(3961;7502)
(761;1067)
(2988;2490)
(2591;2646)
(2384;1865)
(2562;2619)
(630;485)
(825;960)
(734;1153)
(3844;7612)
(3741;8343)
(803;630)
(698;894)
(2547;2585)
(2645;2189)
(3698;7676)
(726;1074)
(900;1095)
(2630;2616)
(3787;7649)
(4434;7752)
(2493;2831)
(907;417)
(1835;2484)
(1032;879)
(869;423)
(1088;806)
(542;966)
(3589;8081)
(4185;8263)
(1138;946)
(1129;675)
(2639;2629)
(1985;2773)
(3751;7972)
(2590;2528)
(3919;8397)
(990;920)
(871;879)
(2042;2176)
(2088;2168)
(4190;8348)
(2412;2603)
(3911;7572)
(2354;2145)
(958;856)
(461;681)
(3817;7872)
(4090;7543)
(4232;8353)
(635;483)
(4349;8314)
(786;662)
(1970;2100)
(2714;2086)
(1152;812)
(2469;2892)
(913;984)
(2773;2304)
(2494;2938)
(3802;7669)
(495;700)
(2610;2577)
(4124;8288)
(804;542)
(1941;2529)
(2122;2156)
(1826;2546)
(2501;2195)
(785;1149)
(895;1122)
(1149;888)
(527;997)
(3526;7995)
(2012;2021)
(4016;7628)
(2151;2143)
(2459;2756)
(4249;7920)
(940;896)
(2404;2952)
(2874;2107)
(2048;2426)
(2553;1887)
(2573;2243)
(820;567)
(3808;7560)
(3913;7729)
(2032;2771)
(2770;2763)
(2240;2116)
(645;1030)
(2528;1823)
(494;1048)
(547;577)
(633;1164)
(2443;2015)
(509;673)
(543;939)
(536;1067)
(2723;2359)
(2390;2440)
(661;1168)
(4425;8165)
(2770;2571)
(1171;667)
(4135;8021)
(3524;8074)
(4008;7854)
(4132;8043)
(1083;645)
(796;945)
(2497;1847)
(800;628)
(2135;2448)
(3687;8057)
(4130;8118)
(2770;2186)
(4080;7603)
(4054;7675)
(2799;2292)
(4150;8072)
(3878;7919)
(2574;2646)
(2063;2687)
(3858;8052)
(2261;2166)
(1123;694)
(4082;7675)
(2752;2596)
(4032;8283)
(2601;2361)
(2790;2520)
(2348;1955)
(1973;2262)
(4368;8168)
(2138;2790)
(986;508)
(736;914)
(2720;2609)
(577;699)
(4124;7781)
(2317;2591)
(4480;8123)
(2491;2311)
(820;808)
(2683;2498)
(4415;8149)
(2148;1986)
(3974;7603)
(794;1139)
(1956;2544)
(960;743)
(2485;2096)
(2702;2183)
(4378;8251)
(963;793)
(969;495)
(3556;8229)
(745;1124)
(929;723)
(1870;2382)
(2696;1990)
(2161;1943)
(4384;8212)
(2546;2570)
(507;795)
(2067;2272)
(4220;7948)
(1017;807)
(937;594)
(1819;2395)
(2590;2420)
(2636;2505)
(2852;2655)
(2139;1989)
(828;855)
(2547;2535)
(846;601)
(455;750)
(2369;2900)
(2522;2672)
(4249;7840)
(2640;2062)
(3646;7868)
(4047;8378)
(2601;2679)
(3560;8073)
(3722;8340)
(2896;2387)
(1129;851)
(4209;8437)
(2954;2548)
(2242;2262)
(2661;2349)
(1054;684)
(2326;2820)
(982;678)
(692;577)
(4011;8202)
(2830;2465)
(845;780)
(2315;2238)
(1025;668)
(2012;2504)
(2115;1891)
(407;843)
(3581;7952)
(2196;2188)
(883;420)
(4372;8275)
(3716;8396)
(3714;8350)
(2694;2650)
(2118;2421)
(4209;8008)
(1029;662)
(1906;2697)
(3897;8356)
(2572;2766)
(2175;1885)
(3842;8067)
(4224;7918)
(3536;8094)
(2567;2057)
(2541;2461)
(2029;1995)
(2640;1867)
(2464;2841)
(3585;8053)
(1074;759)
(3748;8187)
(1837;2403)
(3552;8007)
(647;639)
(2818;2430)
(1945;2169)
(2641;2301)
(2292;1858)
(1108;943)
(952;1128)
(2236;2714)
(2933;2304)
(3618;7681)
(3851;8251)
(4326;7640)
(3812;8066)
(4381;8082)
(4030;7875)
(2821;2227)
(4304;8359)
(4372;7717)
(954;889)
(2739;2605)
(528;776)
(508;947)
(687;480)
(2789;2251)
(3936;7949)
(687;816)
(2781;2596)
(3950;7577)
(797;883)
(901;570)
(3687;8128)
(3689;8059)
(3650;8122)
(877;1098)
(2841;2310)
(2234;2263)
(2555;2819)
(967;594)
(2452;1892)
(4080;8105)
(2845;2790)
(3698;7706)
(4212;8089)
(550;1105)
(2165;2416)
(3937;7860)
(2219;1923)
(2337;2233)
(2321;2839)
(2775;1936)
(3808;7686)
(2226;2770)
(873;936)
(2192;2944)
(2258;2291)
(555;686)
(4064;8348)
(4322;7891)
(2542;2436)
(1030;997)
(4022;7543)
(4050;7911)
(2847;2177)
(2051;2617)
(528;741)
(553;770)
(3747;8164)
(798;978)
(899;903)
(803;805)
(969;1034)
(1037;514)
(772;676)
(2453;2362)
(929;669)
(3986;7865)
(473;860)
(2486;2801)
(1001;904)
(2361;2299)
(2123;1907)
(985;897)
(1897;2428)
(3939;8039)
(2387;2077)
(969;840)
(793;746)
(4077;8221)
(2217;2922)
(2419;1898)
(3542;8161)
(4334;7680)
(2925;2666)
(488;842)
(2590;2365)
(3912;8489)
(4270;8413)
(2007;2820)
(2307;2500)
(4454;7837)
(2372;2620)
(2062;2742)
(2353;2582)
(3699;7690)
(877;788)
(4030;8229)
(450;937)
(2462;2188)
(2135;2367)
(749;998)
(2366;2727)
(881;946)
(2430;1864)
(2365;1846)
(2912;2413)
(4386;7785)
(3780;8129)
(1973;2621)
(2042;2746)
(3741;8055)
(2134;2460)
(4408;8223)
(2828;2671)
(4156;8145)
(606;586)
(679;1103)
(766;1181)
(2672;2466)
(4010;8163)
(848;1131)
(3635;8331)
(4234;8073)
(1141;886)
(2658;2511)
(3805;7688)
(4138;8318)
(1051;800)
(4140;8072)
(2078;2193)
(696;1162)
(2617;2277)
(2434;2284)
(678;429)
(883;570)
(3665;8182)
(3784;7880)
(2090;1894)
(666;1074)
(3676;7892)
(3951;8454)
(2310;1899)
(2114;1960)
(959;693)
(2233;1940)
(4326;8265)
(2814;2802)
(2458;2828)
(2767;2494)
(4042;7557)
(2549;2398)
(832;1013)
(2391;1916)
(2364;2405)
(522;707)
(2606;2062)
(1001;1012)
(2556;2896)
(1047;1076)
(2326;2225)
